result/USER_ID,result/ITEM_ID,result/EVENT_TYPE,result/EVENT_VALUE,result/TIMESTAMP
soumyadip,PROD19922,CLICK,20899.05,1596084968331
soumyadip,PROD53163,CLICK,38949.05,1596084968331
soumyadip,PROD53163,CLICK,38949.05,1596084968331
Phalak@123,PROD59036,CLICK,189.05,1596088530674
Phalak@123,PROD59036,CLICK,189.05,1596088530674
Phalak@123,PROD69605,CLICK,282.0,1596088530674
Phalak@123,PROD69605,CLICK,282.0,1596088530674
Phalak@123,PROD26452,CLICK,285.0,1596088530674
Phalak@123,PROD26452,CLICK,285.0,1596088530674
Shree@123,PROD82617,CLICK,189.05,1596088530674
Shree@123,PROD82617,CLICK,189.05,1596088530674
Shree@123,PROD55816,CLICK,157.25,1596088530674
Shree@123,PROD55816,CLICK,157.25,1596088530674
lika,PROD31574,CLICK,1200.0,1596088530674
lika,PROD31574,CLICK,1200.0,1596088530674
lika,PROD74963,CLICK,1350.0,1596088530674
lika,PROD74963,CLICK,1350.0,1596088530674
lika,PROD96101,CLICK,760.0,1596088530674
Shree@123,PROD24539,CLICK,45589.03,1596088530674
Shree@123,PROD24539,CLICK,45589.03,1596088530674
Shree@123,PROD62738,CLICK,6639.6,1596088530674
Shree@123,PROD62738,CLICK,6639.6,1596088530674
lika,PROD96101,CLICK,760.0,1596088530674
lika,PROD16410,CLICK,900.0,1596088530674
lika,PROD16410,CLICK,900.0,1596088530674
lika,PROD14456,CLICK,854.05,1596088530674
lika,PROD14456,CLICK,854.05,1596088530674
lika,PROD82941,CLICK,1357.03,1596088530674
lika,PROD82941,CLICK,1357.03,1596088530674
lika,PROD49238,CLICK,1580.07,1596088530674
lika,PROD49238,CLICK,1580.07,1596088530674
lika,PROD26044,CLICK,671.04,1596088530674
lika,PROD26044,CLICK,671.04,1596088530674
lika,PROD68804,CLICK,449.1,1596088530674
lika,PROD68804,CLICK,449.1,1596088530674
Shree@123,PROD62738,PURCHASE,6639.6,1596088530674
lika,PROD50119,CLICK,4369.05,1596088530674
lika,PROD50119,CLICK,4369.05,1596088530674
lika,PROD75001,CLICK,1469.02,1596088530674
lika,PROD75001,CLICK,1469.02,1596088530674
lika,PROD45374,CLICK,1519.05,1596088530674
lika,PROD45374,CLICK,1519.05,1596088530674
soumyadip,PROD96101,CLICK,760.0,1596088530674
soumyadip,PROD96101,CLICK,760.0,1596088530674
soumyadip,PROD31574,CLICK,1200.0,1596088530674
soumyadip,PROD31574,CLICK,1200.0,1596088530674
soumyadip,PROD16410,CLICK,900.0,1596088530674
soumyadip,PROD16410,CLICK,900.0,1596088530674
soumyadip,PROD53963,CLICK,155.82,1596088530674
soumyadip,PROD53963,CLICK,155.82,1596088530674
soumyadip,PROD96197,CLICK,199.5,1596088530674
soumyadip,PROD96197,CLICK,199.5,1596088530674
soumyadip,PROD19577,CLICK,174.6,1596088530674
soumyadip,PROD19577,CLICK,174.6,1596088530674
soumyadip,PROD50409,CLICK,250.0,1596088530674
soumyadip,PROD50409,CLICK,250.0,1596088530674
soumyadip,PROD86699,CLICK,268.8,1596088530674
soumyadip,PROD86699,CLICK,268.8,1596088530674
soumyadip,PROD53963,CLICK,155.82,1596088530674
soumyadip,PROD53963,CLICK,155.82,1596088530674
soumyadip,PROD59036,CLICK,189.05,1596088530674
soumyadip,PROD59036,CLICK,189.05,1596088530674
soumyadip,PROD50409,CLICK,250.0,1596088530674
soumyadip,PROD50409,CLICK,250.0,1596088530674
soumyadip,PROD69605,CLICK,282.0,1596088530674
soumyadip,PROD69605,CLICK,282.0,1596088530674
soumyadip,PROD36814,CLICK,150.0,1596088530674
soumyadip,PROD36814,CLICK,150.0,1596088530674
soumyadip,PROD17407,CLICK,190.0,1596088530674
soumyadip,PROD17407,CLICK,190.0,1596088530674
soumyadip,PROD19577,CLICK,174.6,1596088530674
soumyadip,PROD19577,CLICK,174.6,1596088530674
soumyadip,PROD96197,CLICK,199.5,1596088530674
soumyadip,PROD96197,CLICK,199.5,1596088530674
soumyadip,PROD75009,CLICK,106.82,1596088530674
soumyadip,PROD75009,CLICK,106.82,1596088530674
soumyadip,PROD53963,CLICK,155.82,1596088530674
soumyadip,PROD53963,CLICK,155.82,1596088530674
soumyadip,PROD59036,CLICK,189.05,1596088530674
soumyadip,PROD59036,CLICK,189.05,1596088530674
soumyadip,PROD96197,CLICK,199.5,1596088530674
soumyadip,PROD96197,CLICK,199.5,1596088530674
soumyadip,PROD19577,CLICK,174.6,1596088530674
soumyadip,PROD19577,CLICK,174.6,1596088530674
soumyadip,PROD50409,CLICK,250.0,1596088530674
soumyadip,PROD50409,CLICK,250.0,1596088530674
soumyadip,PROD69605,CLICK,282.0,1596088530674
soumyadip,PROD69605,CLICK,282.0,1596088530674
soumyadip,PROD36814,CLICK,150.0,1596088530674
soumyadip,PROD36814,CLICK,150.0,1596088530674
Shree@123,PROD62738,CLICK,6639.6,1596088530674
lika,PROD84112,CLICK,1152.0,1596088530674
lika,PROD84112,CLICK,1152.0,1596088530674
lika,PROD63893,CLICK,900.0,1596088530674
lika,PROD63893,CLICK,900.0,1596088530674
lika,PROD82479,CLICK,712.5,1596088530674
lika,PROD82479,CLICK,712.5,1596088530674
lika,PROD62738,CLICK,6639.6,1596088530674
lika,PROD62738,CLICK,6639.6,1596088530674
lika,PROD70609,CLICK,659.8999999999996,1596088530674
lika,PROD70609,CLICK,659.8999999999996,1596088530674
lika,PROD55856,CLICK,1350.0,1596088530674
lika,PROD55856,CLICK,1350.0,1596088530674
lika,PROD44270,CLICK,1840.0,1596088530674
lika,PROD44270,CLICK,1840.0,1596088530674
lika,PROD51131,CLICK,782.13,1596088530674
lika,PROD51131,CLICK,782.13,1596088530674
lika,PROD76356,CLICK,1319.12,1596088530674
lika,PROD76356,CLICK,1319.12,1596088530674
lika,PROD84112,CLICK,1152.0,1596088530674
lika,PROD84112,CLICK,1152.0,1596088530674
lika,PROD82479,CLICK,712.5,1596088530674
lika,PROD82479,CLICK,712.5,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD80717,CLICK,581.03,1596088530674
lika,PROD80717,CLICK,581.03,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD80919,CLICK,899.1,1596088530674
lika,PROD80919,CLICK,899.1,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD53428,CLICK,17149.02,1596088530674
lika,PROD53428,CLICK,17149.02,1596088530674
lika,PROD56127,CLICK,284.05,1596088530674
lika,PROD56127,CLICK,284.05,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD19922,CLICK,20899.05,1596088530674
lika,PROD19922,CLICK,20899.05,1596088530674
lika,PROD53163,CLICK,38949.05,1596088530674
lika,PROD53163,CLICK,38949.05,1596088530674
lika,PROD53428,CLICK,17149.02,1596088530674
lika,PROD53428,CLICK,17149.02,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD13777,CLICK,13299.05,1596088530674
lika,PROD13777,CLICK,13299.05,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD82479,CLICK,712.5,1596088530674
lika,PROD82479,CLICK,712.5,1596088530674
lika,PROD62738,CLICK,6639.6,1596088530674
lika,PROD62738,CLICK,6639.6,1596088530674
lika,PROD63893,CLICK,900.0,1596088530674
lika,PROD63893,CLICK,900.0,1596088530674
lika,PROD86154,CLICK,539.1,1596088530674
lika,PROD86154,CLICK,539.1,1596088530674
lika,PROD70609,CLICK,659.8999999999996,1596088530674
lika,PROD70609,CLICK,659.8999999999996,1596088530674
lika,PROD76356,CLICK,1319.12,1596088530674
lika,PROD76356,CLICK,1319.12,1596088530674
lika,PROD62738,CLICK,6639.6,1596088530674
lika,PROD62738,CLICK,6639.6,1596088530674
lika,PROD63893,CLICK,900.0,1596088530674
lika,PROD63893,CLICK,900.0,1596088530674
soumyadip,PROD62738,CLICK,6639.6,1596088530674
soumyadip,PROD62738,CLICK,6639.6,1596088530674
soumyadip,PROD63893,CLICK,900.0,1596088530674
soumyadip,PROD63893,CLICK,900.0,1596088530674
soumyadip,PROD82394,CLICK,1104.15,1596088530674
soumyadip,PROD82394,CLICK,1104.15,1596088530674
soumyadip,PROD80919,CLICK,899.1,1596088530674
soumyadip,PROD80919,CLICK,899.1,1596088530674
soumyadip,PROD24539,CLICK,45589.03,1596088530674
soumyadip,PROD24539,CLICK,45589.03,1596088530674
soumyadip,PROD33146,CLICK,899.1,1596088530674
soumyadip,PROD33146,CLICK,899.1,1596088530674
soumyadip,PROD53428,CLICK,17149.02,1596088530674
soumyadip,PROD53428,CLICK,17149.02,1596088530674
soumyadip,PROD19922,CLICK,20899.05,1596088530674
soumyadip,PROD19922,CLICK,20899.05,1596088530674
soumyadip,PROD53163,CLICK,38949.05,1596088530674
soumyadip,PROD53163,CLICK,38949.05,1596088530674
soumyadip,PROD16302,CLICK,35999.1,1596088530674
soumyadip,PROD16302,CLICK,35999.1,1596088530674
soumyadip,PROD24539,CLICK,45589.03,1596088530674
soumyadip,PROD24539,CLICK,45589.03,1596088530674
soumyadip,PROD16302,CLICK,35999.1,1596088530674
soumyadip,PROD16302,CLICK,35999.1,1596088530674
soumyadip,PROD36344,CLICK,38.8,1596088530674
soumyadip,PROD36344,CLICK,38.8,1596088530674
soumyadip,PROD89027,CLICK,209.0,1596088530674
soumyadip,PROD89027,CLICK,209.0,1596088530674
Shree@123,PROD53963,CLICK,155.82,1596088530674
Shree@123,PROD53963,CLICK,155.82,1596088530674
Shree@123,PROD96197,CLICK,199.5,1596088530674
Shree@123,PROD96197,PURCHASE,199.5,1596088530674
Shree@123,PROD53963,PURCHASE,155.82,1596088530674
Shree@123,PROD96197,CLICK,199.5,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD80717,CLICK,581.03,1596088530674
lika,PROD80717,CLICK,581.03,1596088530674
lika,PROD19922,CLICK,20899.05,1596088530674
lika,PROD19922,CLICK,20899.05,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD80919,CLICK,899.1,1596088530674
lika,PROD80919,CLICK,899.1,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD19922,CLICK,20899.05,1596088530674
lika,PROD19922,CLICK,20899.05,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
Shree@123,PROD61759,CLICK,380.0,1596088530674
lika,PROD56127,CLICK,284.05,1596088530674
lika,PROD56127,CLICK,284.05,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD33146,CLICK,899.1,1596088530674
lika,PROD36344,CLICK,38.8,1596088530674
Shree@123,PROD61759,PURCHASE,380.0,1596088530674
lika,PROD36344,CLICK,38.8,1596088530674
lika,PROD36344,CLICK,38.8,1596088530674
Shree@123,PROD61759,CLICK,380.0,1596088530674
lika,PROD36344,CLICK,38.8,1596088530674
lika,PROD36344,CLICK,38.8,1596088530674
lika,PROD36344,CLICK,38.8,1596088530674
lika,PROD36344,CLICK,38.8,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD48527,CLICK,664.05,1596088530674
lika,PROD48527,CLICK,664.05,1596088530674
lika,PROD84719,CLICK,126.0,1596088530674
lika,PROD84719,CLICK,126.0,1596088530674
lika,PROD40778,CLICK,230.0,1596088530674
lika,PROD40778,CLICK,230.0,1596088530674
lika,PROD75354,CLICK,197.4,1596088530674
lika,PROD75354,CLICK,197.4,1596088530674
lika,PROD75354,CLICK,197.4,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
Priya@123,PROD53963,CLICK,155.82,1596088530674
Priya@123,PROD53963,CLICK,155.82,1596088530674
Priya@123,PROD46786,CLICK,174.6,1596088530674
Priya@123,PROD46786,CLICK,174.6,1596088530674
Priya@123,PROD75354,CLICK,197.4,1596088530674
Priya@123,PROD75354,CLICK,197.4,1596088530674
Priya@123,PROD89027,CLICK,209.0,1596088530674
Priya@123,PROD89027,CLICK,209.0,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD82394,CLICK,1104.15,1596088530674
lika,PROD19922,CLICK,20899.05,1596088530674
lika,PROD19922,CLICK,20899.05,1596088530674
Priya@123,PROD55856,CLICK,1350.0,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD24539,CLICK,45589.03,1596088530674
lika,PROD13777,CLICK,13299.05,1596088530674
lika,PROD13777,CLICK,13299.05,1596088530674
lika,PROD13777,CLICK,13299.05,1596088530674
Priya@123,PROD55856,PURCHASE,1350.0,1596088530674
Priya@123,PROD33146,CLICK,899.1,1596088530674
Priya@123,PROD33146,CLICK,899.1,1596088530674
Priya@123,PROD75354,PURCHASE,197.4,1596088530674
Priya@123,PROD33146,PURCHASE,899.1,1596088530674
Priya@123,PROD89027,PURCHASE,209.0,1596088530674
lika,PROD80717,CLICK,581.03,1596088530674
lika,PROD80717,CLICK,581.03,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD16302,CLICK,35999.1,1596088530674
lika,PROD82617,CLICK,189.05,1596088530674
lika,PROD82617,CLICK,189.05,1596088530674
Priya@123,PROD84112,PURCHASE,1152.0,1596088530674
Priya@123,PROD84112,CLICK,1152.0,1596088530674
Priya@123,PROD84112,CLICK,1152.0,1596088530674
james,PROD31574,CLICK,1200.0,1596088530674
james,PROD31574,CLICK,1200.0,1596088530674
james,PROD74963,CLICK,1350.0,1596088530674
james,PROD74963,CLICK,1350.0,1596088530674
james,PROD96101,CLICK,760.0,1596088530674
james,PROD96101,CLICK,760.0,1596088530674
james,PROD16410,CLICK,900.0,1596088530674
james,PROD16410,CLICK,900.0,1596088530674
james,PROD73630,CLICK,2090.0,1596088530674
james,PROD73630,CLICK,2090.0,1596088530674
james,PROD74335,CLICK,1454.03,1596088530674
james,PROD74335,CLICK,1454.03,1596088530674
james,PROD82941,CLICK,1357.03,1596088530674
james,PROD82941,CLICK,1357.03,1596088530674
james,PROD49238,CLICK,1580.07,1596088530674
james,PROD49238,CLICK,1580.07,1596088530674
james,PROD26044,CLICK,671.04,1596088530674
james,PROD26044,CLICK,671.04,1596088530674
james,PROD49238,CLICK,1580.07,1596088530674
james,PROD49238,CLICK,1580.07,1596088530674
james,PROD49238,CLICK,1580.07,1596088530674
james,PROD49238,CLICK,1580.07,1596088530674
james,PROD68804,CLICK,449.1,1596088530674
james,PROD68804,CLICK,449.1,1596088530674
james,PROD26044,CLICK,671.04,1596088530674
james,PROD26044,CLICK,671.04,1596088530674
james,PROD26044,CLICK,671.04,1596088530674
james,PROD26044,CLICK,671.04,1596088530674
james,PROD82941,CLICK,1357.03,1596088530674
james,PROD82941,CLICK,1357.03,1596088530674
james,PROD74335,CLICK,1454.03,1596088530674
james,PROD74335,CLICK,1454.03,1596088530674
james,PROD14456,CLICK,854.05,1596088530674
james,PROD14456,CLICK,854.05,1596088530674
james,PROD75001,CLICK,1469.02,1596088530674
james,PROD75001,CLICK,1469.02,1596088530674
james,PROD50119,CLICK,4369.05,1596088530674
james,PROD50119,CLICK,4369.05,1596088530674
james,PROD45374,CLICK,1519.05,1596088530674
james,PROD45374,CLICK,1519.05,1596088530674
james,PROD66812,CLICK,2429.1,1596088530674
james,PROD66812,CLICK,2429.1,1596088530674
james,PROD43404,CLICK,1260.03,1596088530674
james,PROD43404,CLICK,1260.03,1596088530674
james,PROD77835,CLICK,427.5,1596088530674
james,PROD77835,CLICK,427.5,1596088530674
james,PROD61759,CLICK,380.0,1596088530674
james,PROD61759,CLICK,380.0,1596088530674
james,PROD61759,CLICK,380.0,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD96197,CLICK,199.5,1596088530674
james,PROD96197,CLICK,199.5,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
james,PROD75009,CLICK,106.82,1596088530674
james,PROD75009,CLICK,106.82,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD70500,CLICK,250.0,1596088530674
james,PROD70500,CLICK,250.0,1596088530674
james,PROD86699,CLICK,268.8,1596088530674
james,PROD86699,CLICK,268.8,1596088530674
james,PROD36814,CLICK,150.0,1596088530674
james,PROD36814,CLICK,150.0,1596088530674
james,PROD69605,CLICK,282.0,1596088530674
james,PROD69605,CLICK,282.0,1596088530674
james,PROD17407,CLICK,190.0,1596088530674
james,PROD17407,CLICK,190.0,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
james,PROD75009,CLICK,106.82,1596088530674
james,PROD75009,CLICK,106.82,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD70500,CLICK,250.0,1596088530674
james,PROD70500,CLICK,250.0,1596088530674
james,PROD86699,CLICK,268.8,1596088530674
james,PROD86699,CLICK,268.8,1596088530674
james,PROD36814,CLICK,150.0,1596088530674
james,PROD36814,CLICK,150.0,1596088530674
james,PROD17407,CLICK,190.0,1596088530674
james,PROD17407,CLICK,190.0,1596088530674
james,PROD69605,CLICK,282.0,1596088530674
james,PROD69605,CLICK,282.0,1596088530674
james,PROD86699,CLICK,268.8,1596088530674
james,PROD86699,CLICK,268.8,1596088530674
james,PROD96197,CLICK,199.5,1596088530674
james,PROD96197,CLICK,199.5,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
james,PROD45374,CLICK,1519.05,1596088530674
james,PROD45374,CLICK,1519.05,1596088530674
james,PROD75001,CLICK,1469.02,1596088530674
james,PROD75001,CLICK,1469.02,1596088530674
james,PROD66812,CLICK,2429.1,1596088530674
james,PROD66812,CLICK,2429.1,1596088530674
james,PROD61759,CLICK,380.0,1596088530674
james,PROD61759,CLICK,380.0,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
james,PROD96197,CLICK,199.5,1596088530674
james,PROD96197,CLICK,199.5,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD96197,CLICK,199.5,1596088530674
james,PROD96197,CLICK,199.5,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD36814,CLICK,150.0,1596088530674
james,PROD36814,CLICK,150.0,1596088530674
james,PROD17407,CLICK,190.0,1596088530674
james,PROD17407,CLICK,190.0,1596088530674
james,PROD70500,CLICK,250.0,1596088530674
james,PROD70500,CLICK,250.0,1596088530674
james,PROD36814,CLICK,150.0,1596088530674
james,PROD36814,CLICK,150.0,1596088530674
james,PROD17407,CLICK,190.0,1596088530674
james,PROD17407,CLICK,190.0,1596088530674
james,PROD69605,CLICK,282.0,1596088530674
james,PROD69605,CLICK,282.0,1596088530674
james,PROD70500,CLICK,250.0,1596088530674
james,PROD70500,CLICK,250.0,1596088530674
james,PROD86699,CLICK,268.8,1596088530674
james,PROD86699,CLICK,268.8,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD50409,CLICK,250.0,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
james,PROD45374,CLICK,1519.05,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
james,PROD45374,CLICK,1519.05,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
james,PROD75001,CLICK,1469.02,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
sunil,PROD96101,CLICK,760.0,1596088530674
james,PROD75001,CLICK,1469.02,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
james,PROD66812,CLICK,2429.1,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
james,PROD66812,CLICK,2429.1,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD31574,CLICK,1200.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
sunil,PROD74963,CLICK,1350.0,1596088530674
james,PROD50119,CLICK,4369.05,1596088530674
james,PROD50119,CLICK,4369.05,1596088530674
james,PROD43404,CLICK,1260.03,1596088530674
james,PROD43404,CLICK,1260.03,1596088530674
james,PROD45374,CLICK,1519.05,1596088530674
james,PROD45374,CLICK,1519.05,1596088530674
james,PROD43404,CLICK,1260.03,1596088530674
james,PROD43404,CLICK,1260.03,1596088530674
james,PROD77835,CLICK,427.5,1596088530674
james,PROD77835,CLICK,427.5,1596088530674
james,PROD99511,CLICK,246.4,1596088530674
james,PROD99511,CLICK,246.4,1596088530674
james,PROD67462,CLICK,332.5,1596088530674
james,PROD67462,CLICK,332.5,1596088530674
james,PROD99029,CLICK,468.0,1596088530674
james,PROD99029,CLICK,468.0,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
james,PROD61759,CLICK,380.0,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
james,PROD61759,CLICK,380.0,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
james,PROD26444,CLICK,331.2,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
james,PROD26444,CLICK,331.2,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD62738,CLICK,6639.6,1596088530674
sunil,PROD62738,CLICK,6639.6,1596088530674
sunil,PROD62738,CLICK,6639.6,1596088530674
sunil,PROD62738,CLICK,6639.6,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
sunil,PROD62738,CLICK,6639.6,1596088530674
sunil,PROD62738,CLICK,6639.6,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
sunil,PROD62738,CLICK,6639.6,1596088530674
james,PROD59036,CLICK,189.05,1596088530674
sunil,PROD62738,CLICK,6639.6,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
james,PROD53963,CLICK,155.82,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
sunil,PROD82479,CLICK,712.5,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
james,PROD19577,CLICK,174.6,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
sunil,PROD84112,CLICK,1152.0,1596088530674
